series_name,country_name,category,income_group_numeric,value,year,lag3,lag5,rolling3,rolling5,growth_rate
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,226.51674937982574,2004,220.11052568920667,219.83329578110087,214.04276879660858,214.04276879660858,-0.035072420107238544
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,227.83499999999998,2005,180.86155701,219.83329578110087,229.70058312660856,217.49082659745642,0.005819660681973593
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,221.3,2006,234.75,219.83329578110087,225.21724979327527,218.25266127796513,-0.028683038163583197
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,237.0119942425,2007,226.51674937982574,180.86155701,228.7156647475,229.48274872446513,0.07099861835743337
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,234.31868604249996,2008,227.83499999999998,234.75,230.87689342833332,229.39648593296516,-0.01136359452443736
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,231.2848183675,2009,221.3,226.51674937982574,234.20516621750002,230.3500997305,-0.012947613040343198
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,202.106732545,2010,237.0119942425,227.83499999999998,222.570078985,225.2044462395,-0.12615651138907646
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,212.6013216166874,2011,234.31868604249996,221.3,215.33095750972913,223.4647105628375,0.0519259746547569
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,208.5891432775,2012,231.2848183675,237.0119942425,207.7657324797291,217.78014036983745,-0.018871841005867362
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,237.37725,2013,202.106732545,234.31868604249996,219.52257163139578,218.39185316133748,0.13801344724927156
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,205.92856044500002,2014,212.6013216166874,231.2848183675,217.29831790749998,213.32060157683745,-0.13248400828217521
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,207.26762379000002,2015,208.5891432775,202.106732545,216.8578114116667,214.35277982583747,0.006502562549392632
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,229.75,2016,237.37725,212.6013216166874,214.31539474500002,217.78251550250002,0.10847027528418396
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,235.0,2017,205.92856044500002,208.5891432775,224.00587459666667,223.064686847,0.02285092491838947
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,209.37949999999998,2018,207.26762379000002,237.37725,224.70983333333334,217.465136847,-0.1090234042553192
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,159.00986380737052,2019,229.75,205.92856044500002,201.12978793579018,208.0813975194741,-0.2405662263623204
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,235.9845,2020,235.0,207.26762379000002,201.45795460245685,213.8247727614741,0.48408717767269427
Current health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,189.89374196854675,2021,209.37949999999998,229.75,194.96270192530574,205.85352115518344,-0.19531264990477448
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,44.0,2002,171.44228555101915,174.70125695782173,44.0,44.0,0.0
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,234.75,2003,171.44228555101915,174.70125695782173,139.375,139.375,4.3352272727272725
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,226.51674937982574,2004,171.44228555101915,174.70125695782173,168.42224979327526,168.42224979327526,-0.035072420107238544
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,227.83499999999998,2005,44.0,174.70125695782173,229.70058312660856,183.27543734495643,0.005819660681973593
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,221.3,2006,234.75,174.70125695782173,225.21724979327527,190.88034987596515,-0.028683038163583197
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,237.0119942425,2007,226.51674937982574,44.0,228.7156647475,229.48274872446513,0.07099861835743337
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,234.31868604249996,2008,227.83499999999998,234.75,230.87689342833332,229.39648593296516,-0.01136359452443736
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,231.2848183675,2009,221.3,226.51674937982574,234.20516621750002,230.3500997305,-0.012947613040343198
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,202.106732545,2010,237.0119942425,227.83499999999998,222.570078985,225.2044462395,-0.12615651138907646
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,7.0,2011,234.31868604249996,221.3,146.7971836375,182.3444462395,-0.9653648351450073
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,33.0,2012,231.2848183675,237.0119942425,80.70224418166667,141.542047391,3.7142857142857144
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,237.37725,2013,202.106732545,234.31868604249996,92.45908333333334,142.15376018249998,6.19325
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,47.0,2014,7.0,231.2848183675,105.79241666666667,105.296796509,-0.8020029299353666
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,207.26762379000002,2015,33.0,202.106732545,163.88162459666668,106.328974758,3.4099494423404257
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,229.75,2016,237.37725,7.0,161.33920793000001,150.878974758,0.10847027528418396
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,235.0,2017,47.0,33.0,224.00587459666667,191.278974758,0.02285092491838947
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,59.0,2018,207.26762379000002,237.37725,174.58333333333334,155.603524758,-0.7489361702127659
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,20.3,2019,229.75,47.0,104.76666666666667,150.263524758,-0.6559322033898305
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,4.8,2020,235.0,207.26762379000002,28.03333333333333,109.77000000000001,-0.7635467980295567
Diabetes prevalence (% of population ages 20 to 79),South Africa,Health Outcomes,2,10.8,2021,59.0,229.75,11.966666666666669,65.97999999999999,1.2500000000000004
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,2.30570102,2002,3.7312056729411767,3.6161435913333335,2.30570102,2.30570102,0.0
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,2.79076648,2003,3.7312056729411767,3.6161435913333335,2.5482337499999996,2.5482337499999996,0.21037656478115285
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,2.73156238,2004,3.7312056729411767,3.6161435913333335,2.609343293333333,2.609343293333333,-0.021214279454868534
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,2.74503064,2005,2.30570102,3.6161435913333335,2.7557864999999997,2.64326513,0.004930606783360325
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,3.23011708,2006,2.79076648,3.6161435913333335,2.9022366999999996,2.76063552,0.1767143990786202
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,3.30013156,2007,2.73156238,2.30570102,3.09175976,2.959521628,0.021675523910111627
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,3.38493657,2008,2.74503064,2.79076648,3.305061736666667,3.078355646,0.02569746340658008
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,3.80475187,2009,3.23011708,2.73156238,3.4966066666666666,3.292993544,0.12402456924030347
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.00033045,2010,3.30013156,2.74503064,3.7300062966666663,3.544053506,0.051403767363152664
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.12050819,2011,3.38493657,3.23011708,3.9751968366666666,3.722131728,0.030041953159144708
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.1403532,2012,3.80475187,3.30013156,4.0870639466666665,3.890176056,0.004816155941192335
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.14510202,2013,4.00033045,3.38493657,4.135321136666667,4.042209145999999,0.001146960119247975
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.3735652,2014,4.12050819,3.80475187,4.219673473333333,4.155971812,0.05511641906463849
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.59632444,2015,4.1403532,4.00033045,4.371663886666667,4.275170609999999,0.050933101443188855
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.57297277,2016,4.14510202,4.12050819,4.51428747,4.3656635260000005,-0.005080509503807007
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.56554031,2017,4.3735652,4.1403532,4.578279173333333,4.450700948,-0.0016253016087824923
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.62280226,2018,4.59632444,4.14510202,4.587105113333333,4.546240996,0.012542206641912301
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.80993271,2019,4.57297277,4.3735652,4.6660917600000005,4.633514497999999,0.04047987334850878
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,5.29674768,2020,4.56554031,4.59632444,4.90982755,4.7735991460000005,0.10121034936474205
Domestic general government health expenditure (% of GDP),South Africa,Healthcare Expenditure,2,4.99565506,2021,4.62280226,4.57297277,5.034111816666667,4.858135604,-0.05684481085193027
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,34.52814102,2002,49.123221228823525,48.04712600733333,34.52814102,34.52814102,0.0
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,39.63604355,2003,49.123221228823525,48.04712600733333,37.082092285,37.082092285,0.147934478344528
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,39.36867523,2004,49.123221228823525,48.04712600733333,37.8442866,37.8442866,-0.0067455854836449
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,40.00241852,2005,34.52814102,48.04712600733333,39.66904576666666,38.38381958,0.01609765343379066
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,46.9732132,2006,39.63604355,48.04712600733333,42.114768983333335,40.101698304,0.17425933075808442
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,47.79261017,2007,39.36867523,34.52814102,44.92274729666667,42.754592134,0.017443919931796614
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,47.35287857,2008,40.00241852,39.63604355,47.372900646666665,44.297959137999996,-0.00920082829617086
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,49.73912811,2009,46.9732132,39.36867523,48.29487228333334,46.372049714,0.050392914054263827
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,51.32851791,2010,47.79261017,40.00241852,49.47350819666667,48.637269592,0.031954516703328606
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,51.8671875,2011,47.35287857,46.9732132,50.978277840000004,49.616064452,0.010494547903068474
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,51.72668076,2012,49.73912811,47.79261017,51.64079539,50.40287857,-0.002708971640307256
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,51.15374756,2013,51.32851791,47.35287857,51.58253860666667,51.163052368,-0.011076164014046874
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,55.56298065,2014,51.8671875,49.73912811,52.81446965666667,52.327822876000006,0.08619570022368861
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,57.07562637,2015,51.72668076,51.32851791,54.59745152666667,53.477244568,0.02722398442820051
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,56.59904099,2016,51.15374756,51.8671875,56.412549336666665,54.423615266,-0.00835006832707319
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,57.23299789,2017,55.56298065,51.72668076,56.96922175,55.524878692,0.011200841726488164
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,57.15487289,2018,57.07562637,51.15374756,56.99563725666667,56.725103758,-0.0013650342089392975
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,58.34331131,2019,56.59904099,55.56298065,57.57706069666667,57.28116989,0.020793300026880734
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,61.78703308,2020,57.23299789,57.07562637,59.09507242666666,58.223451232,0.05902513403296927
Domestic general government health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,60.38438416,2021,57.15487289,56.59904099,60.171576183333336,58.98051986600001,-0.022701347678952155
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,10.37981224,2002,13.665454021764704,13.448869259333332,10.37981224,10.37981224,0.0
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,12.33823776,2003,13.665454021764704,13.448869259333332,11.359024999999999,11.359024999999999,0.18867639170320882
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,12.0292511,2004,13.665454021764704,13.448869259333332,11.582433700000001,11.582433700000001,-0.025043013922273483
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,10.91880608,2005,10.37981224,13.448869259333332,11.762098313333333,11.416526795,-0.0923120658774843
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,13.09509182,2006,12.33823776,13.448869259333332,12.014383,11.7522398,0.199315357746513
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,13.50931835,2007,12.0292511,10.37981224,12.50773875,12.378141022,0.031632197444187105
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,13.01471424,2008,10.91880608,12.33823776,13.206374803333333,12.513436318,-0.036612070067917224
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,13.36997318,2009,13.09509182,12.0292511,13.298001923333333,12.781580733999999,0.02729671458387717
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,14.14495468,2010,13.50931835,10.91880608,13.509880700000002,13.426810454,0.05796432719545663
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,14.68394661,2011,13.01471424,13.09509182,14.06629149,13.744581411999999,0.038104889141999054
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,14.46731377,2012,13.36997318,13.50931835,14.432071686666665,13.936180496,-0.014753039203538654
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,14.33791637,2013,14.14495468,13.01471424,14.49639225,14.200820922,-0.008944120661039667
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,14.9161272,2014,14.68394661,13.36997318,14.57378578,14.510051726,0.04032739591157197
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.23773575,2015,14.46731377,14.14495468,14.830593106666667,14.72860794,0.02156112948674771
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.28983974,2016,14.33791637,14.68394661,15.147900896666664,14.849786566,0.0034194050123226294
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.28983974,2017,14.9161272,14.46731377,15.272471743333334,15.01429176,0.0
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.28983974,2018,15.23773575,14.33791637,15.28983974,15.204676433999998,0.0
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.28983974,2019,15.28983974,14.9161272,15.28983974,15.279418942000001,0.0
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.28983974,2020,15.28983974,15.23773575,15.28983974,15.28983974,0.0
Domestic general government health expenditure (% of general government expenditure),South Africa,Healthcare Expenditure,2,15.28983974,2021,15.28983974,15.28983974,15.28983974,15.28983974,0.0
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,62.44813335,2002,193.61792040539336,189.8083431261125,62.44813335,62.44813335,0.0
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,114.30096141,2003,193.61792040539336,189.8083431261125,88.37454738,88.37454738,0.830334315509208
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,143.90623265,2004,193.61792040539336,189.8083431261125,106.88510913666666,106.88510913666666,0.2590115680112721
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,161.7696585,2005,62.44813335,189.8083431261125,139.99228418666667,120.6062464775,0.12413239872275961
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,198.31568263,2006,114.30096141,189.8083431261125,167.99719126,136.148133708,0.22591395981713092
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,219.85694527,2007,143.90623265,62.44813335,193.31409546666669,167.629896092,0.10862107501699603
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,211.62208304,2008,161.7696585,114.30096141,209.9315703133333,187.09412041800002,-0.03745554737826007
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,231.2848183675,2009,198.31568263,143.90623265,220.92128222583335,204.56983756150004,0.09291438324885704
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,202.106732545,2010,219.85694527,161.7696585,215.0045446508333,212.6372523705,-0.12615651138907646
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,212.6013216166874,2011,211.62208304,198.31568263,215.33095750972913,215.49438016783748,0.0519259746547569
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,208.5891432775,2012,231.2848183675,219.85694527,207.7657324797291,213.2408197693375,-0.018871841005867362
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,237.37725,2013,202.106732545,211.62208304,219.52257163139578,218.39185316133748,0.13801344724927156
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,205.92856044500002,2014,212.6013216166874,231.2848183675,217.29831790749998,213.32060157683745,-0.13248400828217521
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,207.26762379000002,2015,208.5891432775,202.106732545,216.8578114116667,214.35277982583747,0.006502562549392632
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,229.75,2016,237.37725,212.6013216166874,214.31539474500002,217.78251550250002,0.10847027528418396
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,235.0,2017,205.92856044500002,208.5891432775,224.00587459666667,223.064686847,0.02285092491838947
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,209.37949999999998,2018,207.26762379000002,237.37725,224.70983333333334,217.465136847,-0.1090234042553192
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,159.00986380737052,2019,229.75,205.92856044500002,201.12978793579018,208.0813975194741,-0.2405662263623204
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,235.9845,2020,235.0,207.26762379000002,201.45795460245685,213.8247727614741,0.48408717767269427
Domestic general government health expenditure per capita (current US$),South Africa,Healthcare Expenditure,2,189.89374196854675,2021,209.37949999999998,229.75,194.96270192530574,205.85352115518344,-0.19531264990477448
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,64.82974243,2002,45.63582588705883,46.16135508266667,64.82974243,64.82974243,0.0
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,54.81716156,2003,45.63582588705883,46.16135508266667,59.823451995,59.823451995,-0.15444424880773033
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,55.18088913,2004,45.63582588705883,46.16135508266667,58.275931039999996,58.275931039999996,0.006635286462285617
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,48.21174622,2005,64.82974243,46.16135508266667,52.736598969999996,55.759884835,-0.1262963141746679
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,46.59767914,2006,54.81716156,46.16135508266667,49.99677149666667,53.927443696,-0.03347871020134152
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,44.90902328,2007,55.18088913,64.82974243,46.57281621333333,49.943299866,-0.036239055059513414
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,44.58263016,2008,48.21174622,54.81716156,45.36311086,47.896393586,-0.007267873940722258
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,42.16740036,2009,46.59767914,55.18088913,43.88635126666666,45.293695832000004,-0.054174233133669314
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.02915955,2010,44.90902328,48.21174622,42.59306335666667,43.857178497999996,-0.026993383520975467
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.0365181,2011,44.58263016,46.59767914,41.41102600333334,42.74494629,0.0001793492745332248
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.63955688,2012,42.16740036,44.90902328,41.23507817666667,42.09105301,0.014695174150265
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,42.10570145,2013,41.02915955,44.58263016,41.59392547666667,41.595667268,0.011194753377020028
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,42.70526123,2014,41.0365181,42.16740036,42.15017318666667,41.703239442000005,0.01423939655089157
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.25089264,2015,41.63955688,41.02915955,42.02061843999999,41.747586059999996,-0.034055958167944045
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.35696411,2016,42.10570145,41.0365181,41.77103932666666,41.811675261999994,0.0025713739318491413
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.6805954,2017,42.70526123,41.63955688,41.42948405,41.819882966,0.007825315444799585
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,41.70811844,2018,41.25089264,42.10570145,41.58189264999999,41.740366363999996,0.0006603322178069249
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,40.53360748,2019,41.35696411,42.70526123,41.30744044,41.306035613999995,-0.028160248026762758
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,36.88036346,2020,41.6805954,41.25089264,39.70736312666667,40.431929778,-0.09012876590869878
Domestic private health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,38.19342422,2021,41.70811844,41.35696411,38.53579838666667,39.7992218,0.035603248905725415
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,0.64211953,2002,5.240952821764705,5.791518648666667,0.64211953,0.64211953,0.0
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,5.54679585,2003,5.240952821764705,5.791518648666667,3.0944576899999996,3.0944576899999996,7.6382606210404465
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,5.4504323,2004,5.240952821764705,5.791518648666667,3.87978256,3.87978256,-0.017372831560043767
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,11.78583527,2005,0.64211953,5.791518648666667,7.594354473333333,5.8562957375,1.1623670603155642
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,6.42910051,2006,5.54679585,5.791518648666667,7.888456026666667,5.970856692,-0.45450616246395237
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,7.2983675,2007,5.4504323,0.64211953,8.504434426666668,7.302106286,0.13520818171187687
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,8.06448936,2008,11.78583527,5.54679585,7.26398579,7.805644988,0.10497167483002179
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,8.09347248,2009,6.42910051,5.4504323,7.818776446666668,8.334253024,0.0035939188095104324
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,7.64232397,2010,7.2983675,11.78583527,7.933428603333334,7.5055507640000005,-0.05574226774908375
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,7.09629297,2011,8.06448936,6.42910051,7.610696473333334,7.638989256,-0.07144829271088848
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,6.6337676,2012,8.09347248,7.2983675,7.1241281800000005,7.506069276,-0.06517844907973136
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,6.74055386,2013,7.64232397,8.06448936,6.823538143333334,7.241282176,0.01609737730335925
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.73175645,2014,7.09629297,8.09347248,5.035359303333334,5.96893897,-0.743083953341484
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.6734798,2015,6.6337676,7.64232397,3.381930036666667,4.775170136000001,-0.03365175859457603
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,2.04399228,2016,6.74055386,7.09629297,1.8164095100000006,3.7647099979999994,0.22140242146932398
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.08640862,2017,1.73175645,6.6337676,1.6012935666666674,2.655238202,-0.4684869259878026
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.13700962,2018,1.6734798,6.74055386,1.422470173333334,1.534529354,0.046576397746181275
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.12308216,2019,2.04399228,1.73175645,1.1155001333333339,1.412794496,-0.012249201550291078
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.33259892,2020,1.08640862,1.6734798,1.197563566666667,1.34461832,0.18655514926886552
External health expenditure (% of current health expenditure),South Africa,Healthcare Expenditure,2,1.42218828,2021,1.13700962,2.04399228,1.2926231200000007,1.22025752,0.06722905043326932
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2002,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2003,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2004,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2005,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2006,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2007,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2008,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2009,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2010,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2011,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2012,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2013,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2014,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2015,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2016,0.0,0.0,0.0,0.0,0.0
